6.520385206010510526e-01,6.123045885481086525e-01,5.910888319085906284e-01,5.776169189494935186e-01,5.681876824273763837e-01,5.612204547516106423e-01,5.559043231063923729e-01,5.517622742015556581e-01,5.484867303984134468e-01,5.458670289851424995e-01,5.437528411201575373e-01,5.420337124838390253e-01,5.406267122961716520e-01,5.394685357548513194e-01,5.385102241348552754e-01,5.377135091873230799e-01,5.370482112722043677e-01,5.364903466060861881e-01,5.360207262221221569e-01,5.356239042494840286e-01,5.352873792405506981e-01,5.350009817199570250e-01,5.347564005597632564e-01,5.345468139713827060e-01,5.343666000655825643e-01,5.342111084196886628e-01,5.340764787591895102e-01,5.339594962639632181e-01,5.338574755177255549e-01,5.337681669856535471e-01,5.336896813053090272e-01,5.336204277341826119e-01,5.335590639021416948e-01,5.335044546332357029e-01,5.334556380756044769e-01,5.334117977452115245e-01,5.333722393746758161e-01,5.333363716814872868e-01,5.333036903451575661e-01,5.332737646209462223e-01,5.332462261273200888e-01,5.332207594313245202e-01,5.331970941256000129e-01,5.331749981465843113e-01,5.331542721282904740e-01,5.331347446224111719e-01,5.331162680448899849e-01,5.330987152331043699e-01,5.330819765173590019e-01,5.330659572264678792e-01
6.764193185747345849e-01,6.319819288651606914e-01,6.083363372407663006e-01,5.933067530960827174e-01,5.827601859414377472e-01,5.749533724028833559e-01,5.689964521382091522e-01,5.643642711559160308e-01,5.607153730037162109e-01,5.578135301669910895e-01,5.554885523268541236e-01,5.536143870023736424e-01,5.520958136422295937e-01,5.508598412104932507e-01,5.498498818302252067e-01,5.490216636063178779e-01,5.483402862305146730e-01,5.477780565176224581e-01,5.473128723376912141e-01,5.469270011813772703e-01,5.466061478536687890e-01,5.463387369898271562e-01,5.461153569752397186e-01,5.459283262444224460e-01,5.457713530850770711e-01,5.456392673639174351e-01,5.455278079040960515e-01,5.454334531609902337e-01,5.453532857580097870e-01,5.452848836304117208e-01,5.452262321760237285e-01,5.451756530657847488e-01,5.451317463246331263e-01,5.450933430281914571e-01,5.450594665272419093e-01,5.450293005507098609e-01,5.450021628790155948e-01,5.449774835459938460e-01,5.449547867363662146e-01,5.449336757100603501e-01,5.449138202144715448e-01,5.448949459486827074e-01,5.448768257256120240e-01,5.448592720435260217e-01,5.448421308308589728e-01,5.448252761705684177e-01,5.448086058444001623e-01,5.447920375651392755e-01,5.447755057874729134e-01,5.447589590065016196e-01
