5.815403691449535728e+00,1.613845237786266582e-02,8.907453033258957292e-03,-1.510462155680387941e-01,2.895551416697359978e-02,7.896366426484202616e-02,-5.476694855025882741e-02,6.338958243543219018e-02,-6.938018404448967336e-02,-8.917440173329869990e-02,2.580566992422179268e-02,1.034024996884922859e-01,2.852153927613790274e-01
5.815479368974701302e+00,1.907533495957878383e-02,9.805132473431647441e-03,-1.555748238115381710e-01,2.671955690809925399e-02,8.533432024669078408e-02,-5.392512459491183296e-02,6.668255240406718853e-02,-7.235388786601362754e-02,-8.882326133120109490e-02,2.640631344594293953e-02,1.056988757723205247e-01,2.916512440455338306e-01
5.815537178023119758e+00,2.180450049773685964e-02,1.060957883028727095e-02,-1.597008909417322042e-01,2.450387371680016330e-02,9.105437147986999991e-02,-5.302684824118766849e-02,6.964342427625112852e-02,-7.507679440142656091e-02,-8.859724390195623800e-02,2.687157124471454411e-02,1.074767560395760296e-01,2.972231143665199360e-01
5.815580513381202188e+00,2.434352127103582911e-02,1.134447791242368039e-02,-1.634766841756148392e-01,2.235062340155871685e-02,9.619034527537634327e-02,-5.209411417023485785e-02,7.230909968871895854e-02,-7.756856773785321402e-02,-8.848750157273864436e-02,2.722631638780468114e-02,1.088376410659842586e-01,3.020571049449051193e-01
5.815612197174457876e+00,2.670870957994342376e-02,1.202621854899975189e-02,-1.669437782166684758e-01,2.028647365975765060e-02,1.008044783061027988e-01,-5.114459084368307151e-02,7.471244731815794571e-02,-7.984672972338913155e-02,-8.848284221559561680e-02,2.749270634515318598e-02,1.098635298427273477e-01,3.062574312117055664e-01
5.815634561635240729e+00,2.891500838122390560e-02,1.266610774847876791e-02,-1.701358800866615284e-01,1.832721152663416286e-02,1.049538140009391024e-01,-5.019247631549790534e-02,7.688244972099142482e-02,-8.192729384856294039e-02,-8.857149802226925439e-02,2.768991647696032732e-02,1.106207248143113026e-01,3.099112298657101250e-01
5.815649523880096261e+00,3.097600495473336324e-02,1.327196176348309498e-02,-1.730808319260827843e-01,1.648105631333398810e-02,1.086899780684072864e-01,-4.924910437659453522e-02,7.884453190835431780e-02,-8.382510291470372799e-02,-8.874203092734864184e-02,2.783415292264020818e-02,1.111628926515121768e-01,3.130920055540200031e-01
5.815658652199372725e+00,3.290400388580731056e-02,1.384922221556874819e-02,-1.758020424012589900e-01,1.475102354526659429e-02,1.120593098379745189e-01,-4.832341227997853650e-02,8.062095177331977947e-02,-8.555401115056585071e-02,-8.898377286198853875e-02,2.793884012697145369e-02,1.115335151740559222e-01,3.158621917960138803e-01
5.815663223838308582e+00,3.471012579340486404e-02,1.440172645712222907e-02,-1.783195178644081391e-01,1.313660382035906210e-02,1.151031732185023998e-01,-4.742232310592205125e-02,8.223119263692253711e-02,-8.712698560578147067e-02,-8.928701284446365072e-02,2.801490253804321887e-02,1.117678499011103971e-01,3.182751096820216063e-01
5.815664274655193644e+00,3.640441406647847156e-02,1.493223305942456558e-02,-1.806506112729161229e-01,1.163495088809514758e-02,1.178583495018324379e-01,-4.655106873037313103e-02,8.369232976674123581e-02,-8.855616682061144551e-02,-8.964304622024625580e-02,2.807108462286516531e-02,1.118944997621921789e-01,3.203765010742797292e-01
5.815662641309732095e+00,3.799594035413208365e-02,1.544277705434017253e-02,-1.828105708689999054e-01,1.024171964008013282e-02,1.203574573355989108e-01,-4.571346687251240382e-02,8.501935930564716304e-02,-8.985291009431305154e-02,-9.004415003631366377e-02,2.811427337530076134e-02,1.119366723263134078e-01,3.222057511240759009e-01
5.815658996773501066e+00,3.949290417509815354e-02,1.593490836183862960e-02,-1.848129459746908065e-01,8.951654896868607020e-03,1.226293694371996118e-01,-4.491216000323294821e-02,8.622548665530715972e-02,-9.102781853963762271e-02,-9.048352065025941360e-02,2.814980219081309257e-02,1.119131924342123829e-01,3.237968776100934032e-01
5.815653879996736109e+00,4.090272455474994878e-02,1.640985085638009197e-02,-1.866698902486135792e-01,7.759002941444888279e-03,1.246996095597489723e-01,-4.414882130912423791e-02,8.732237567926111332e-02,-9.209077357128066244e-02,-9.095519415517644424e-02,2.818172508157736761e-02,1.118393186719541382e-01,3.251793412310495235e-01
5.815647720544288468e+00,4.223212299894866378e-02,1.686860794041441028e-02,-1.883923909343684366e-01,6.657796981929904254e-03,1.265907213677721632e-01,-4.342433170510672652e-02,8.832036209313137709e-02,-9.305096545009104714e-02,-9.145396135825412109e-02,2.821305678130843833e-02,1.117274034222764112e-01,3.263787157944449957e-01
5.815640858954750136e+00,4.348719787529355119e-02,1.731203229919056966e-02,-1.899904443731547654e-01,5.642052928497011746e-03,1.283226056846394625e-01,-4.273893128260163043e-02,8.922863516317389165e-02,-9.391692487385321086e-02,-9.197528390751351368e-02,2.824597834222513509e-02,1.115874278168654254e-01,3.274172470319816064e-01
5.815633563499181591e+00,4.467349066946579850e-02,1.774087181124772358e-02,-1.914731922535868325e-01,4.705901366272365917e-03,1.299128254006095551e-01,-4.209234821537315846e-02,9.005539192718180208e-02,-9.469655575616332810e-02,-9.251521512271183856e-02,2.828201015523709033e-02,1.114274363329361833e-01,3.283143217014982684e-01
5.815626043932044631e+00,4.579604477241829008e-02,1.815579967124768268e-02,-1.928490289786329304e-01,3.843674161961387926e-03,1.313768789633157630e-01,-4.148390787057681939e-02,9.080796791090997577e-02,-9.539716892456777397e-02,-9.307032727681414930e-02,2.832215551894206804e-02,1.112538906370416081e-01,3.290868636108185141e-01
5.815618462744521544e+00,4.685945752235204376e-02,1.855743411328795653e-02,-1.941256876279852384e-01,3.049958865160335916e-03,1.327284442740936654e-01,-4.091262462824352825e-02,9.149294792120689357e-02,-9.602551630303240993e-02,-9.363764599827530122e-02,2.836701835973065230e-02,1.110719582578463954e-01,3.297496695471421879e-01
5.815610944353720058e+00,4.786792622595887475e-02,1.894635131835696942e-02,-1.953103099281685573e-01,2.319630319730783558e-03,1.339795952638730137e-01,-4.037727867842752505e-02,9.211626005481667046e-02,-9.658782511011278216e-02,-9.421459183386080016e-02,2.841689874807320007e-02,1.108857485156559131e-01,3.303156953885332259e-01
5.815603582592437704e+00,4.882528884726354546e-02,1.932309387691613298e-02,-1.964095041654070062e-01,1.647866236031225598e-03,1.351409935948549301e-01,-3.987647983771870630e-02,9.268325562360429926e-02,-9.708983163836105990e-02,-9.479892865515186784e-02,2.847186965297435549e-02,1.106985056544719792e-01,3.307963006317520827e-01
5.815596446803887432e+00,4.973505999801827032e-02,1.968817636716612904e-02,-1.974293939155240818e-01,1.030151573882882605e-03,1.362220579379820606e-01,-3.940872020758497823e-02,9.319877729020670243e-02,-9.753681424548213408e-02,-9.538871840443045869e-02,2.853183804874119545e-02,1.105127671619607760e-01,3.312014580054395418e-01
5.815589586793943333e+00,5.060046280192816159e-02,2.004208907080558613e-02,-1.983756597003880628e-01,4.622752256466657961e-04,1.372311131806627782e-01,-3.897241728911336051e-02,9.366721734488364648e-02,-9.793362526266231882e-02,-9.598228159220638378e-02,2.859659311117540570e-02,1.103304937085627518e-01,3.315399336208437742e-01
5.815583036849493404e+00,5.142445714239355509e-02,2.038530049181362658e-02,-1.992535751268451616e-01,-5.967848830725614156e-05,1.381755217686321813e-01,-3.856594897475208727e-02,9.409256773802343599e-02,-9.828472159902859606e-02,-9.657816293823830167e-02,2.866584385925647141e-02,1.101531759003633038e-01,3.318194421540375250e-01
5.815576818994502517e+00,5.220976474351361057e-02,2.071825910942588084e-02,-2.000680386618416684e-01,-5.393417036826653448e-04,1.390617992084323684e-01,-3.818768165929731923e-02,9.447846321202008069e-02,-9.859419388769280479e-02,-9.717510156453489090e-02,2.873924823872864992e-02,1.099819220529451164e-01,3.320467807900896462e-01
5.815570945624594756e+00,5.295889147865930069e-02,2.104139464315373312e-02,-2.008236019040706422e-01,-9.800769771547656033e-04,1.398957155705399247e-01,-3.783599255037883163e-02,9.482821864736863671e-02,-9.886579407592528679e-02,-9.777200518602095769e-02,2.881643531852632473e-02,1.098175304024152366e-01,3.322279450449200366e-01
5.815565421635413124e+00,5.367414725079956012e-02,2.135511900796340651e-02,-2.015244949977633426e-01,-1.384992402878642160e-03,1.406823846486057461e-01,-3.750928711310305003e-02,9.514486154610722612e-02,-9.910296140918641028e-02,-9.836792779192198022e-02,2.889702198465567487e-02,1.096605485341129449e-01,3.323682290809226725e-01
5.815560246138966605e+00,5.435766374413422697e-02,2.165982707323903245e-02,-2.021746496765693679e-01,-1.756957220269042986e-03,1.414263422540838755e-01,-3.720601245379543537e-02,9.543116041622223822e-02,-9.930884679652240976e-02,-9.896205036199816341e-02,2.898062526934369956e-02,1.095113222971590000e-01,3.324723127229424757e-01
5.815555413844841759e+00,5.501141030727538239e-02,2.195589729769882939e-02,-2.027777203093089620e-01,-2.098617448756537676e-03,1.421316149612815438e-01,-3.692466733307393084e-02,9.568964968858598152e-02,-9.948633557419916951e-02,-9.955366421263338317e-02,2.906687124372397263e-02,1.093700360589422160e-01,3.325443370431024892e-01
5.815550916169004658e+00,5.563720819385502975e-02,2.224369228594419087e-02,-2.033371032335478668e-01,-2.412411228363707874e-03,1.428017804672521429e-01,-3.666380939769388336e-02,9.592265168909169804e-02,-9.963806870657548886e-02,-1.001421566161894566e-01,2.915540122650959326e-02,1.092367458181448536e-01,3.325879701020451051e-01
5.815546742121269652e+00,5.623674335656288908e-02,2.252355929548666147e-02,-2.038559545993307576e-01,-2.700583649485718135e-03,1.434400205944623696e-01,-3.642206013253633523e-02,9.613229609906974449e-02,-9.976646247929563116e-02,-1.007269983817648262e-01,2.924587591496640229e-02,1.091114064224201624e-01,3.326064641994109228e-01
5.815542879013086974e+00,5.681157796474546606e-02,2.279583071244710088e-02,-2.043372068981239298e-01,-2.965200931522695219e-03,1.440491678415491139e-01,-3.619810795753918009e-02,9.632053726351284817e-02,-9.987372675101351127e-02,-1.013077331260141684e-01,2.933797792396991913e-02,1.089938939150181668e-01,3.326027057892802508e-01
5.815539313019529644e+00,5.736316079335122137e-02,2.306082450739953965e-02,-2.047835843167568892e-01,-3.208163865487424337e-03,1.446317462780450924e-01,-3.599070982808741381e-02,9.648916964630205317e-02,-9.996188183703250130e-02,-1.018839679988684244e-01,2.943141312017305208e-02,1.088840238536991217e-01,3.325792590501189250e-01
5.815536029623099346e+00,5.789283661173614398e-02,2.331884467858902008e-02,-2.051976170297673263e-01,-3.431220475855387229e-03,1.451900074817697450e-01,-3.579869164023408851e-02,9.663984168214903581e-02,-1.000327741023002703e-01,-1.024553656609755448e-01,2.952591105785586437e-02,1.087815662973492664e-01,3.325384039581476547e-01
5.815533013961820430e+00,5.840185468424361620e-02,2.357018168706032438e-02,-2.055816545237283688e-01,-3.635977885734260114e-03,1.457259621316111808e-01,-3.562094769304138125e-02,9.677406823439012318e-02,-1.000880903428473800e-01,-1.030216373377249028e-01,2.962122475781683514e-02,1.086862580345557688e-01,3.324821695936842625e-01
5.815530251099922054e+00,5.889137648017685883e-02,2.381511288650752650e-02,-2.059378780321623470e-01,-3.823913389846176139e-03,1.462414077926030564e-01,-3.545643941832189727e-02,9.689324183445703620e-02,-1.001293710345881605e-01,-1.035825367991635437e-01,2.971713001805997845e-02,1.085978125289796259e-01,3.324123633084101193e-01
5.815527726236010331e+00,5.936248267846901822e-02,2.405390294952675090e-02,-2.062683121482644100e-01,-3.996384754014767685e-03,1.467379533634836919e-01,-3.530419355222624150e-02,9.699864285146972409e-02,-1.001580225268865892e-01,-1.041378551363217053e-01,2.981342440278773182e-02,1.085159279746402694e-01,3.323305962948289727e-01
5.815525424860862991e+00,5.981617954174534707e-02,2.428680429119854656e-02,-2.065748356739356972e-01,-4.154639769442981453e-03,1.472170405983294350e-01,-3.516329989265651323e-02,9.709144871785237163e-02,-1.001753282558098951e-01,-1.046874162228012134e-01,2.990992602243527226e-02,1.084402937869302641e-01,3.322383060250814202e-01
5.815523332874711571e+00,6.025340472532088321e-02,2.451405749040659610e-02,-2.068591917568708971e-01,-4.299825096260709648e-03,1.476799630624638093e-01,-3.503290876066551818e-02,9.717274231826736330e-02,-1.001824590488485933e-01,-1.052310727662873757e-01,3.000647219060308124e-02,1.083705957996749653e-01,3.321367759628057748e-01
5.815521436672060673e+00,6.067503257877421979e-02,2.473589170892971298e-02,-2.071229973621441234e-01,-4.432994434511772046e-03,1.481278828378242984e-01,-3.491222826219135544e-02,9.724351963376494379e-02,-1.001804825893087975e-01,-1.057687028682417207e-01,3.010291802245354878e-02,1.083065203927021380e-01,3.320271528972841835e-01
5.815519723200581304e+00,6.108187899090569001e-02,2.495252510807713375e-02,-2.073677521205123109e-01,-4.555116062611273484e-03,1.485618452535620027e-01,-3.480052142811453086e-02,9.730469672026438588e-02,-1.001703721047612766e-01,-1.063002070217071021e-01,3.019913502235864119e-02,1.082477577364541754e-01,3.319104622023293927e-01
