5.815434419624474494e+00,-7.717102889330912071e-04,8.148666554531934850e-04,-1.378814131124291575e-01,5.057319194642471635e-03,4.717982855097919981e-02,-3.142067461592629174e-02,3.051549234414546036e-02,-2.956114728359411636e-02,-6.496338816882422929e-02,9.110029777663649145e-03,8.071249099447339037e-02,2.850034068983732238e-01
5.815499956400137727e+00,8.141489159752721486e-03,-1.924125257408946209e-03,-1.422129153304410032e-01,2.479545167899808306e-03,5.046072733306235930e-02,-2.891147034890119774e-02,3.178635942916051282e-02,-2.999994317696987045e-02,-6.058130729972815987e-02,6.561848040084587025e-03,8.272521514357258909e-02,2.927159628873527430e-01
5.815552713201546986e+00,5.709994658919612803e-03,4.824482446481551112e-03,-1.470717240060532560e-01,2.065490763757701735e-04,5.354133248273899165e-02,-2.725356231141442750e-02,3.340941320837802903e-02,-2.952703890985552623e-02,-5.684222750415144493e-02,3.761799100571849158e-03,8.367954465582887191e-02,2.998917418482929254e-01
5.815602520415678711e+00,3.757487851810184781e-03,4.852068824168559100e-04,-1.510251056742834275e-01,-2.946749006611743080e-03,5.568816881263444901e-02,-2.548309010713931469e-02,3.449867391326943977e-02,-2.955284967984939462e-02,-5.354446342455465579e-02,2.105637391910853209e-03,8.446352463959980184e-02,3.066694553560298520e-01
5.815626051622215797e+00,2.878189885809917786e-03,-2.746896156571834464e-03,-1.540677173064564642e-01,4.135257551226447989e-03,5.712827031130567751e-02,-2.313932130194886957e-02,3.487246472332809766e-02,-3.028409465591850452e-02,-4.958784150937048385e-02,6.220759529246815828e-04,8.561586645256419326e-02,3.127385678009618752e-01
5.815652249880091773e+00,2.669360909321225484e-03,3.897445672699756825e-03,-1.560075615276532157e-01,-4.652974224402433093e-04,5.787426734007294904e-02,-2.083874402283113908e-02,3.476773135435431289e-02,-3.153999758765902578e-02,-4.560169798439416694e-02,-2.307657028230849583e-04,8.654086526455685713e-02,3.182836298429155830e-01
5.815686271607479085e+00,1.256376989498933115e-03,-9.557314909589454018e-04,-1.585997853276273073e-01,5.144812912485258703e-03,5.877267008760949513e-02,-1.931007089248100092e-02,3.540887396529888292e-02,-3.177761950948986697e-02,-4.235925084127168533e-02,8.995761931543111434e-03,8.663032079040196287e-02,3.234824626185358598e-01
5.815712041180542080e+00,2.574942392819664586e-04,5.230633257794813432e-03,-1.605178919758236955e-01,1.836967135869747858e-04,5.954889846664812580e-02,-1.752701415591037190e-02,3.568579607499350326e-02,-3.230266176621746088e-02,-3.871317108534052392e-02,6.653710191986739186e-03,8.657112195785882092e-02,3.278947798718592210e-01
5.815741074479586992e+00,-1.358735328420872766e-03,2.049436931729816530e-04,-1.627455082557067167e-01,-4.613134322656798486e-03,6.014596192914222622e-02,-1.619082786864283266e-02,3.629570789452161994e-02,-3.234947063098672637e-02,-3.570757421477253890e-02,4.811244289025724472e-03,8.614649286610465140e-02,3.321947904886059511e-01
5.815745166860430970e+00,7.834464235094477924e-03,-3.563141725662344154e-03,-1.645459385666617758e-01,1.412263867285876336e-03,6.030521806852544991e-02,-1.437234561062488217e-02,3.642157566935285556e-02,-3.288436561793732504e-02,-3.206980648550640522e-02,2.941712709593368846e-03,8.627234974476610807e-02,3.360967611588521753e-01
5.815762304717837061e+00,5.648275531829565974e-03,1.738898302715722287e-03,-1.667901564954329396e-01,-3.471047447944239535e-03,6.060432211360702176e-02,-1.360446905783874519e-02,3.708034366741357057e-02,-3.250963663090438577e-02,-2.915972574130124700e-02,1.002076412620053541e-03,8.543666699108579121e-02,3.398123133596266943e-01
5.815777751468552914e+00,3.543479368033529853e-03,-3.623555476560470431e-03,-1.688790922641163761e-01,1.797769123496707928e-03,6.058969988362299802e-02,-1.276166001790475513e-02,3.764584840239603575e-02,-3.220699535107300615e-02,-2.648981791155109733e-02,-3.726181533537872587e-04,8.471857594524184742e-02,3.433966734318184555e-01
5.815785072860367499e+00,2.833075061530980834e-03,1.834399465396282722e-03,-1.696667382044551586e-01,-4.040781583413705601e-03,5.989009414501544892e-02,-1.133632639784515513e-02,3.734828972505301742e-02,-3.296843081738900366e-02,-2.323190124898761796e-02,8.802022060719070021e-03,8.456833022357848617e-02,3.466190433310229468e-01
5.815797269263007330e+00,4.718749314650879517e-04,-3.273145495745621511e-03,-1.717131683394837183e-01,1.420328793554005709e-03,6.002322522445399655e-02,-1.056060832745942500e-02,3.806592132199150547e-02,-3.235456102288324781e-02,-2.051148115268020683e-02,5.962785226430390023e-03,8.358506620322732339e-02,3.494679645290112990e-01
5.815801988622321339e+00,-2.791780548900304982e-04,2.361570768498051989e-03,-1.723043580851678358e-01,-4.400604658014358947e-03,5.923337528459975132e-02,-9.160624968714246863e-03,3.773431775283241085e-02,-3.305893061740710487e-02,-1.732200285676213994e-02,4.058354445918769052e-03,8.331152315435670641e-02,3.521786341036569623e-01
5.815812897884926613e+00,8.016855624562925497e-03,-3.138785327061470627e-03,-1.736303418393257691e-01,3.726830553412640787e-04,5.866467621984029768e-02,-8.331458345591810297e-03,3.805208221492965143e-02,-3.295728240091985728e-02,-1.471364037544136381e-02,2.343246630909057420e-03,8.263351179456349116e-02,3.548818289113939151e-01
5.815826337988648120e+00,5.463278665516942134e-03,1.144907606766438872e-03,-1.752184912150832607e-01,-5.370432588014910705e-03,5.824864213398926044e-02,-8.094206851394490990e-03,3.862433587045376732e-02,-3.231623446388698362e-02,-1.237099092123516118e-02,4.679027336352353187e-04,8.148445166130320605e-02,3.573991915385175688e-01
5.815834141414832459e+00,3.139225701020729575e-03,-4.889411247817846730e-03,-1.766969322726047731e-01,-6.570740945801793048e-04,5.760553914719573204e-02,-7.626295108197899374e-03,3.905203075428339415e-02,-3.184331991348560847e-02,-1.007902152567852552e-02,-9.493903014289822948e-04,8.065303667919701547e-02,3.598628100325929058e-01
5.815832496237041127e+00,2.258658402543720339e-03,9.283830584679714226e-05,-1.769528665468380613e-01,3.162502463458970181e-03,5.635588878289803788e-02,-6.514031683891617804e-03,3.861446757197002644e-02,-3.247018632355078149e-02,-7.114364762585418181e-03,8.112701886375134688e-03,8.049029216787527419e-02,3.620690081576105057e-01
5.815852044951494548e+00,1.480006206501386160e-04,-6.003678181557180887e-03,-1.777596245170819655e-01,-3.548004609400134957e-03,5.571049181959326912e-02,-6.085451107922276552e-03,3.890749631150570292e-02,-3.218050632811698258e-02,-4.836931885128680463e-03,5.763203489528979581e-03,7.941669619149939463e-02,3.640181517557555257e-01
5.815842185798964614e+00,-1.050361110202467467e-03,-4.483906483559747108e-04,-1.783570329201993876e-01,1.125641603943368547e-03,5.476551092751457545e-02,-5.012028562386199211e-03,3.872616842627452788e-02,-3.244329614269896023e-02,-1.761707915199741455e-03,3.304625275637997073e-03,7.919422670445411261e-02,3.658115674665821659e-01
5.815856789660214687e+00,7.447151863646308927e-03,3.379228907198696553e-03,-1.787186151386316868e-01,-5.745392694899502731e-03,5.358862980474422832e-02,-4.471621024552258940e-03,3.869996412021682597e-02,-3.261144922053892115e-02,5.066586389682373702e-04,1.883865502180321391e-03,7.853954399248880280e-02,3.677865978127545787e-01
5.815876209684899045e+00,3.489819548827120810e-03,-4.187577608424090242e-03,-1.809074733381629829e-01,-1.275802341296353518e-03,5.331911243683788021e-02,-5.092839279679831424e-03,3.998198143153672973e-02,-3.091435293963349165e-02,-8.131417254941706793e-03,-1.483119890504352306e-04,7.691399925101363722e-02,3.697509200655242911e-01
5.815866317346013226e+00,2.864481913801091538e-03,9.799179954750950050e-04,-1.805900491704274524e-01,2.423210466850797898e-03,5.313218182232221087e-02,-3.608592472953350838e-03,3.969128955746194232e-02,-3.118053076823721140e-02,-3.582484670765747128e-03,8.652314335089780067e-03,7.718910731358429034e-02,3.701080897973529904e-01
5.815881298484468331e+00,8.059438524458521248e-04,-5.198326779050658694e-03,-1.810310295234290878e-01,-4.449192959149733846e-03,5.303174266285612393e-02,-3.142973989224006389e-03,3.999431072932087272e-02,-3.070330859700536041e-02,-5.305011963979608912e-04,6.152767212169233529e-03,7.637018803378647913e-02,3.709292914116616435e-01
5.815868081463181127e+00,-4.151517308239468206e-04,1.877023292605689911e-04,-1.813661781721144783e-01,7.671206085619382969e-05,5.235551264228744534e-02,-2.171876350910002113e-03,3.974458121999049215e-02,-3.088738277729468143e-02,2.917414017010037594e-03,3.593795168468310805e-03,7.633186817078847775e-02,3.719826790429184293e-01
5.815879685795872334e+00,8.030726517641646744e-03,-6.170981625431291688e-03,-1.815255529142169588e-01,-6.907998818323261847e-03,5.130293925626137896e-02,-1.788987479603853289e-03,3.961396419261586921e-02,-3.103695156322428331e-02,-4.644220398442181277e-03,2.091183836646069195e-03,7.583280793026127287e-02,3.734337170474937850e-01
5.815866699366545767e+00,5.733142974403984682e-03,-1.001202465295358314e-03,-1.826076589529576077e-01,-1.688574458938307474e-03,5.201382916986767996e-02,-1.280605247906512357e-03,4.029605808245027149e-02,-2.990868461393771799e-02,-2.737217954006465961e-04,-4.838302000870009847e-04,7.549176090745697565e-02,3.734530617108019479e-01
5.815874964057099916e+00,3.829566299692116135e-03,2.658730486550907844e-03,-1.829442217068145693e-01,1.658306491669998568e-03,5.153488611774233868e-02,-1.045848523583138264e-03,4.036009127739983299e-02,-2.963821463920488647e-02,2.765417901891082698e-03,8.353795914563727498e-03,7.503052836983657714e-02,3.743687843853606423e-01
5.815895108133064539e+00,1.363404830891252854e-03,-4.237889002907858742e-03,-1.834490868786389783e-01,-5.478127568624216459e-03,5.114345443543494990e-02,-1.088681127384528687e-03,4.060881971626691123e-02,-2.913530428964316438e-02,-4.877849305828440771e-03,5.955271207598901440e-03,7.407449880095690053e-02,3.753481625904441787e-01
5.815875212177684439e+00,7.356260571692493358e-04,1.655268715422030315e-03,-1.831890097714013177e-01,-9.141458324048020931e-04,5.141354977842887281e-02,3.393733793399546488e-04,4.029737431701243405e-02,-2.930811218103223162e-02,2.404374057888170740e-04,3.462390215731730309e-03,7.460119125454449385e-02,3.750036686642918005e-01
5.815885591410238753e+00,-6.455495849910045667e-04,-4.602837422278694898e-03,-1.830879882801619563e-01,2.103436150736767880e-03,5.093728354713290135e-02,-9.256010082658987573e-03,4.014821295907256699e-02,-2.939500441639034470e-02,-6.472670841009493629e-03,2.027666866274967141e-03,7.434923893010429718e-02,3.756690424330355604e-01
5.815868392770860318e+00,1.050471085652707193e-02,1.439220767748220636e-03,-1.812305527024486163e-01,-5.000773950429656008e-03,5.075541295470268471e-02,-5.994126033641023789e-03,3.914141408859973803e-02,-3.065511904841778865e-02,-3.598959759089541757e-04,9.114757577126104526e-04,7.575271172327373292e-02,3.746772184456084731e-01
5.815879810809437167e+00,7.186100457631794391e-03,-5.467887955957788024e-03,-1.827300891125909765e-01,-6.356571137661635659e-04,5.129131298537737554e-02,-5.645561302482528070e-03,4.031655624442440772e-02,-2.898494160147165391e-02,2.742620804268514935e-03,-1.136750106856838005e-03,7.481680070565638330e-02,3.749705213553362060e-01
5.815875750266666699e+00,5.890010298170257792e-03,-1.058737008388301905e-03,-1.826777952369769975e-01,2.754488369904970185e-03,5.043859241718699760e-02,-4.498177123640229036e-03,3.997471339780821198e-02,-2.922009816395815598e-02,-3.908780630782237794e-03,7.626346699010336586e-03,7.485034725654944598e-02,3.757147814480626402e-01
5.815883682045493330e+00,4.258353387367934048e-03,3.307908414752704432e-03,-1.826403033248822083e-01,-4.127442608191526918e-03,5.102610646708219400e-02,-3.344655256956431590e-03,4.021712266557836424e-02,-2.873254050522717346e-02,5.128245595143431090e-04,5.081476571262412943e-03,7.455458783286872393e-02,3.752342059486876713e-01
5.815890918402662813e+00,2.120554283770495138e-03,-3.136122716326107673e-03,-1.832162549324782563e-01,-2.856928348295029868e-04,5.095036805462454382e-02,-2.704426377067827708e-03,4.049207209883742137e-02,-2.822135304128037953e-02,-6.307149378670239871e-03,2.982526534147190989e-03,7.412408423463213991e-02,3.757155540364502944e-01
5.815881153644390622e+00,1.980063217544549437e-03,2.258595857602198852e-03,-1.823384817235537692e-01,3.046963490429892198e-03,5.110001925089663333e-02,-9.684820862876973666e-04,3.994058769715889967e-02,-2.878235588766617573e-02,-9.862556545264071495e-04,1.439237977898589907e-03,7.477217149166127952e-02,3.751556575443741326e-01
5.815898885467582602e+00,7.022161100928656779e-04,-4.434889124770556752e-03,-1.820197180134981718e-01,-4.743789393871480561e-03,5.069296927781021672e-02,-4.516746801368374739e-04,3.980206415320846486e-02,-2.893218254811260465e-02,2.420509050388713543e-03,5.648676440227163795e-04,7.448847183710431696e-02,3.756270643924857211e-01
5.815888205436803737e+00,-3.194048392847006774e-04,4.244679523400041524e-04,-1.821184790467204329e-01,-6.934043163479737537e-04,5.001073977620393990e-02,3.000729120803237795e-04,3.949928153002402881e-02,-2.925127583697219660e-02,-3.923434879350955716e-03,-9.371760361551290889e-04,7.467435647926920494e-02,3.763393793404921639e-01
